"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"
"2558"	"chr3"	108104529	108104630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11652.205105363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10891.3233762323	0	0	0	0	0	0	0	0	0	9341.81480795423	0	0	0	0	8605.8945257404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2559"	"chr6"	108156742	108156843	0	0	0	0	3346.27765448537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2560"	"chr7"	108181141	108181242	0	0	0	9248.52391882525	0	0	0	10151.9987383533	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5475.03189072405	0	0	0	0	4658.11522155854	0	0	0	0	6922.98546846052	0	7441.03329908946	0	0	0	0	0	9742.73487291241	0	0	0	9502.08113958215	0	5156.12092686079	0	0	0	0	0	0	0	0	4005.57031413124	8983.8926851399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2561"	"chr7"	108262215	108262316	0	0	4397.96491732363	0	0	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8018.00901215983	0	0	0	0	0	0	0	0	0	0	0	0	5922.33601771674	5451.29641485422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2562"	"chrX"	108474101	108474202	0	2485.80625761771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2563"	"chr10"	108546927	108547028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7436.33549271137	6901.43263444821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2564"	"chr9"	108580213	108580314	0	0	0	0	0	0	0	0	0	8872.49011394292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6306.08577325178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2565"	"chr6"	108592732	108592833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10891.3233762323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10108.4243646385
"2566"	"chr8"	108599522	108599623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4123.17216462103	5614.15643906151	0	0	0	0	0	0	9656.40123152459	8857.40772690582	0	19339.9036398089	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	0	0	0	0	0	0	0	0	0	0	5336.96595157191	4318.67730488622	0	0	0	4993.89635169385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2567"	"chrX"	108736595	108736696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9188.50922675369	0	0	0	0	0	0	137.088821157497	0	0	0	0	0	0	0	0	0	0	7336.55591418417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2568"	"chr7"	108805817	108805918	0	0	0	0	0	0	0	0	0	8872.49011394292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18352.4083320656	0	0	0	0	0	0	0	0	9502.08113958215	0	0	9341.81480795423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2569"	"chr12"	108856937	108857038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6775.08971332215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2570"	"chr6"	108914431	108914532	0	0	0	8332.82848131872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8268.82836281559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2571"	"chr6"	108916378	108916479	0	0	0	0	7170.59497390688	0	0	0	0	0	0	0	0	0	0	0	0	10156.0875330692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1061.08993665277	0	0	0	0	0	0	0	0	0	0	8963.89684554181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2572"	"chrX"	108945958	108946059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8307.04866066701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2573"	"chr9"	109151218	109151319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.154252482205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2574"	"chr9"	109151414	109151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796.14487518247	0	0	0	0	0	0	0	0	0	0	5176.07447582799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3824.82559862009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2575"	"chr1"	109277598	109277699	0	0	0	0	0	0	0	0	2294.59039164711	0	0	0	1822.70219280829	0	11652.205105363	0	0	0	0	0	0	0	0	0	0	0	0	0	4289.15560004932	0	0	0	2543.21608000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13550.1794266443	0	0	0	0	0	0	0	0	0	0	0	0	0	7196.74830846915	0	0	853.535661463605	0	0	0	0	0	0	0	0	0
"2576"	"chr1"	109298274	109298375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2577"	"chr9"	109329417	109329518	0	0	0	0	0	0	10803.6641554947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2578"	"chr1"	109398079	109398180	0	0	6596.94737599511	6318.29851880434	9656.40123152459	0	7380.72105672754	6935.52389056143	0	6061.40413725095	0	0	0	0	7960.41734921208	6338.90154874809	0	0	0	5660.91301731411	5480.69949681178	0	0	0	0	0	0	6796.14487518247	0	0	0	9656.40123152459	8857.40772690582	0	9669.95181990443	7441.03329908946	0	0	0	0	0	0	0	0	0	9502.08113958215	9988.2370800857	0	0	0	0	0	9144.98567070408	0	0	0	0	8983.8926851399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6733.72631171955	0	0	0
"2579"	"chr3"	109398956	109399057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2580"	"chr10"	109412074	109412175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5466.71615327864	0	0	0	0	0	0	0	0	0	0	0	0	0	7441.03329908946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5945.18523401421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2581"	"chr9"	109477721	109477822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2582"	"chr7"	109599591	109599692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1480.34838865213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2583"	"chr8"	109652555	109652656	0	0	0	0	0	0	0	10151.9987383533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3143.6881559249	0	0	0	0	0	0	0	1096.71056925998	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	0	7121.97762586832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003.56321767856	0	0	0
"2584"	"chr4"	109652905	109653006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8632.98718119227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2585"	"chr8"	109691984	109692085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22612.2000064943	0	0	0	0	0	0	0	0	0	0	8581.41902023602	9768.83612528488	0	4658.11522155854	8426.65439383823	8550.55738358513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2586"	"chr6"	109705498	109705599	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8157.60062628054	0	0	0	0	0	0	0	0	0	0	0	0	0	9346.18652795382	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2587"	"chr9"	109705672	109705773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2588"	"chr6"	109887398	109887499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8708.41231372981	0	0
"2589"	"chr1"	109910821	109910922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6826.89161682707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7266.33750823794	0	0	0	0	0	9040.73552572133	0	0	0	0	0	0	0	0	0	0	0
"2590"	"chr4"	109978769	109978870	0	0	0	0	0	0	9627.0274652935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8802.37945900069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737.24557775303	0	0	0	0	0	0	0	0	0	0
"2591"	"chr10"	110007822	110007923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7848.37125203808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2592"	"chr13"	110137879	110137980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2593"	"chr2"	110212339	110212440	0	0	0	0	0	0	0	0	0	0	0	7667.79406900882	8354.051717038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2594"	"chr4"	110287308	110287409	0	0	0	0	0	0	0	0	0	0	0	0	3721.35031031693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11325.6585372966	4561.44653966465	0	0	0	0	0	0	1867.93808304702	7269.77346322016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2595"	"chr5"	110320145	110320246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4889.3982793906	0	0	0	0	0	0	0	0	0	8625.82097110089	0	0	0	189.489823110121	0	0	0	0	0	0	0	0	0	0
"2596"	"chr10"	110398784	110398885	0	8795.92983465692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9295.57049745641	0	0	0	0	0	7280.67262364801	0	0	0	2680.77872234706	0	0	0	0	0	0	0	0	0	0	0	9988.2370800857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2597"	"chrX"	110408232	110408333	0	0	0	0	0	0	10803.6641554947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8970.81864340559	0	0	0	0	0	0	5668.25987848444	0	6334.06004716306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6246.95091569222	0	0	0
"2598"	"chrX"	110450176	110450277	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2599"	"chr10"	110456834	110456935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13657.2093653311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6922.98546846052	0	0	9176.20416603282	8632.98718119227	10891.3233762323	0	0	0	0	10473.0234202537	8927.61623292096	0	0	0	0	0	6775.08971332215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2600"	"chr1"	110524603	110524704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.593330327366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2601"	"chr13"	110527375	110527476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2602"	"chr11"	110542953	110543054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2603"	"chr6"	110543231	110543332	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14102.2889619745	0	0	0	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2604"	"chr13"	110561368	110561469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8883.36428824981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8927.61623292096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9223.37664745288	0	0	0	0	0	0	0	0	0	0	0
"2605"	"chr10"	110567317	110567418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616.37803745319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2606"	"chr12"	110583372	110583473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2607"	"chr2"	110732402	110732503	0	0	0	0	0	0	0	0	0	0	9153.0124049978	0	0	0	0	0	0	0	0	0	4686.39522191269	0	0	0	0	0	0	0	0	0	8550.55738358513	0	0	0	0	0	0	0	0	0	0	13987.0946195624	0	0	0	0	0	0	5087.12687562289	0	0	0	0	5089.50751522663	4684.70785651656	5216.04232553435	0	0	0	0	0	0	0	0	0	0	5589.94978175815	0	0	0	0	0	0	0	0	0	0
"2608"	"chr2"	110741858	110741959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3427.22052893742	0	0	0	4273.75603028893	0	0	0	0	0	0	0	7902.72094777289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5022.549816804	0	0	0	0	0
"2609"	"chr12"	110742835	110742936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5031.00721286473	0	0	0	5792.00244078207	0	0	0	0	0	0	0	0	0	7196.74830846915	0	0	0	0	0	0	0	0	0	0	0	0
"2610"	"chr6"	110944747	110944848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309.59541858796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8521.04665318426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8170.38992992504	0	0	0	0	0	0	0	0	0	0	12127.6202893684	0	0	0	0	0
"2611"	"chr2"	110994030	110994131	0	0	0	0	0	0	0	0	0	0	0	8080.04106196583	0	0	0	0	0	0	5238.38167436129	0	0	0	0	0	0	0	0	6796.14487518247	0	0	0	0	0	0	0	0	0	1196.6516884809	0	0	0	0	0	10473.0234202537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2612"	"chr6"	111105667	111105782	0	9236.55769971497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.40123152459	0	0	0	0	6782.41177489741	6380.90356871071	8050.10858243682	0	0	0	6484.12674482752	7740.93035410466	6598.67286781464	0	0	0	6904.81964066548	0	5007.67500550163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2613"	"chr1"	111202535	111202636	0	0	0	0	0	9656.40123152459	9520.06049345703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269.77346322016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2614"	"chr10"	111233535	111233636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	1475.83848603687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9554.44120050168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2615"	"chr12"	111274949	111275050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5319.66323654572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2511.95634898021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2616"	"chr8"	111322120	111322221	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12229.2611727002	0	0	0	2368.97645551643	7605.73065682473	0	0	0	0	2312.68524567727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2617"	"chr7"	111357840	111357941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435.761359356034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2618"	"chr9"	111370033	111370134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6717.35223672427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2619"	"chr12"	111529623	111529724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4181.20904531058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935.8939427194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2620"	"chr3"	111621722	111621823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2621"	"chr12"	111685762	111685863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2622"	"chr2"	111705846	111705947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4034.06688551743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9569.23606707069	0	0	0	0	0	0	0	0	0	0
"2623"	"chr3"	111716100	111716201	0	0	0	0	0	0	0	4221.62323772687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9669.95181990443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140.36163491447	0	0	0	0	0	0	5070.11765399376	0	0	0	0	0	0	0	0	0	0	0	0	0	4655.046171672	3059.45385552948	0	0	0	0
"2624"	"chr7"	111730725	111730826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8857.40772690582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2625"	"chr10"	111810663	111810764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7580.70907690329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2626"	"chr7"	111828185	111828286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3527.81535861087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9070.54415705466	0	0	0	0	0	0
"2627"	"chr9"	111897652	111897771	0	0	0	0	4057.31144181811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	0	0	0	0	0	0	0	0	0	0	0	6456.60385820378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
