"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"
"3082"	"chr7"	139916600	139916701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3083"	"chr3"	139934660	139934761	0	3704.40364640676	0	0	4083.76283451707	3185.51261777074	0	0	2913.0387626663	2378.19156599341	0	0	0	0	0	0	0	4139.28014102339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42641.4902666382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34159.0900049173	0	0	0	0	0	0	0
"3084"	"chrX"	139949797	139949938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4565.89050587448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3085"	"chr8"	139950981	139951082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7345.85428378372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3086"	"chr6"	139981838	139981939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4457.68630571687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2434.44567860455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7052.65835373879	0	0	0	0	0	0	0	0	0	0	0
"3087"	"chr7"	140062957	140063058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5564.96952428351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3228.19768149958	0	0	1789.63385751611	0	3298.42382787276	0	0	3331.40239131838	3979.57015125812	0	0	0	2334.50051713513	0	0	0	1246.00039832816	0	0	0	0
"3088"	"chr5"	140152358	140152459	0	0	0	0	0	0	0	0	0	0	0	7770.98718662409	0	0	0	0	0	0	0	2644.73799173605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7931.92396703529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3089"	"chr5"	140373018	140373161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10299.2074397549	0	0	0	6653.54799691577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616.248427698889	0	0	0	0	0	0	0	0	0	0	0	0	0
"3090"	"chr6"	140486219	140486320	8638.72907300009	0	0	0	0	0	0	0	0	0	0	8540.39185856631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7007.59824898912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3091"	"chrX"	140492422	140492523	0	0	0	0	0	0	0	0	0	0	0	7540.16578504143	0	0	4311.37762201282	0	0	0	0	0	0	0	0	0	0	0	0	5782.27678826682	0	0	6091.02893337979	0	0	0	0	10822.3300830938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3092"	"chr2"	140696548	140696649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3093"	"chr7"	140697313	140697414	0	0	0	0	0	0	0	0	0	0	0	7770.98718662409	0	0	5805.98853097525	0	0	0	0	0	0	0	0	1329.06163283833	0	0	0	0	0	0	1615.98726803787	0	0	0	0	0	0	0	876.089407791041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5340.15241498195	8745.9923736161	0
"3094"	"chr2"	140740792	140740893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7825.52767892201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3095"	"chr4"	140851086	140851187	0	0	0	0	0	0	0	0	0	0	4681.77928774165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694.48923306576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3096"	"chr4"	140884552	140884653	0	0	0	0	0	0	0	0	3305.17859610139	0	0	0	0	0	0	0	0	0	0	0	0	0	8007.31444579125	0	0	3013.47194559788	0	0	4420.60245395649	7003.49342880166	6277.48900276878	0	0	9497.72268996876	0	0	0	0	0	0	0	0	0	0	0	0	0	2524.90042400537	0	0	0	0	0	0	0	0	0	0	0	0	3825.15197679191	0	0	0	0	0	0	0	0	0
"3097"	"chr4"	140884677	140884778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8572.53664196408	0	0	5967.85620598211	0	0	8754.52642841505	9689.76488094105	2423.98090205681	0	0	3667.4374743407	0	0	0	0	0	0	0	0	0	0	0	0	0	8500.49809415992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3098"	"chr2"	141077689	141077790	0	0	0	0	0	0	6308.30972149391	0	0	0	0	0	5813.73936983706	7106.35344560825	5805.98853097525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4253.25792835018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3099"	"chrX"	141133428	141133529	7931.92396703529	0	7931.92396703529	7931.92396703529	0	0	0	0	0	0	788.022256351767	0	0	1196.11889678435	0	0	5311.46808153677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3100"	"chr8"	141228029	141228130	0	0	0	0	0	0	0	0	0	2606.86383195387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4838.65402682958	0	0	0	0	0	0	1911.46779881682	1623.30664924904	1884.73213827449	0	0	0	2591.51822256383	10132.6313504782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3101"	"chr3"	141303631	141303732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5571.89271605356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3102"	"chr4"	141350211	141350312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3103"	"chr3"	141360944	141361045	0	0	0	1570.67801327274	0	0	0	0	0	0	4681.77928774165	7770.98718662409	0	0	0	2990.2096612125	4514.74786930625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8044.09365336215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3104"	"chr5"	141692312	141692413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3787.35063600806	0	0	0	0	4253.25792835018	0	0	0	0	0	10519.2192394689	0	0	0	0	0	0	4660.96445301001	0	0	0	0
"3105"	"chr8"	142128985	142129086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9788.51481637155	0	0	0
"3106"	"chr2"	142130857	142130958	0	0	0	0	0	0	0	0	0	0	0	6462.99924432234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14526.8895667404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3107"	"chr7"	142153547	142153648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2488.19578793143	0	0	0	0	0	0
"3108"	"chr7"	142159243	142159344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909.799493950214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660.96445301001	0	0	0	0
"3109"	"chr5"	142325324	142325425	0	0	0	0	0	0	0	0	0	2195.25375322042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10418.5234211519	0	0	0	0	0	1236.43091905147	0	0	0	0	14560.2591117898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3110"	"chr8"	142403302	142403403	0	0	0	0	0	0	0	0	0	686.016797881381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3111"	"chr6"	142518215	142518316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14614.8731324432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3112"	"chr7"	142802584	142802685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3113"	"chr3"	142850449	142850550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4498.36244961181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3114"	"chr2"	142877465	142877566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6736.18223922675	0	0	0
"3115"	"chr6"	142885307	142885408	0	0	0	0	0	0	0	0	0	411.610078729291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5967.85620598211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2486.37601805254	0	4227.40172578103	8685.25775135462	0	2343.5681467516	2316.13055504412	0	0	0	4362.55075054398	5211.34186475234	0	0	0	3057.08401053971	18601.4846561586	0	0	2538.14895956203	0	0	0	0
"3116"	"chr2"	142980817	142980918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353.61353536941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3117"	"chr8"	143117738	143117839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8882.68164066954	13411.4569058938	5731.31096449083	10672.3671296007	5564.96952428351	0	0	0	0	12705.8301250946	5967.85620598211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4253.25792835018	9659.66978165117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3118"	"chr7"	143345533	143345634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3242.58277706006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3119"	"chr8"	143454768	143454869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13510.1751339709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3120"	"chr8"	143478054	143478155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5995.22426564985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3121"	"chr4"	143489103	143489204	0	0	0	0	0	0	0	1120.18197457791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3122"	"chr3"	143594391	143594492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3123"	"chr6"	143634698	143634799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4485.31449182763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10905.972519967	42641.4902666382	0	0	7763.04680551867	8685.25775135462	8353.61353536941	0	0	0	7419.91649881716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3124"	"chr8"	143685000	143685101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5564.96952428351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10822.3300830938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8011.22956008316	0	0	0	0	0	0	0	0	0	0	8050.08050616274	0	0
"3125"	"chr8"	143716358	143716459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582.23928421235	0	0	0	0	0	4253.25792835018	0	0	0	0	0	0	0	0	0	34159.0900049173	0	0	0	0	0	0	0
"3126"	"chr8"	143734176	143734277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3746.71215496497	0	0	8949.35143941264	0	0	0	0	4625.82143061512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7686.18495595915	0	0	0	0	0	0	0	5393.69910976158	0	0	0	0	0	60539.3773353528	0	0	4660.96445301001	7157.19362917775	0	0	0
"3127"	"chr7"	144011941	144012042	0	0	0	0	0	0	6308.30972149391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3128"	"chr8"	144096128	144096229	0	0	0	0	0	0	0	0	5658.01759671191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7579.12302568868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8122.07667061155	0	0	0	0
"3129"	"chr8"	144580708	144580891	0	0	0	0	0	6187.2456614335	2550.9011988526	4803.26873588924	0	0	0	0	0	2757.10980676957	0	0	0	0	0	0	0	0	0	0	0	0	0	5607.58973775243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3648.96991667304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3130"	"chr6"	144999238	144999339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8754.52642841505	0	0	0	0	0	0	0	14614.8731324432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3131"	"chr8"	145002984	145003085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6323.35384561029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400.84520528844	0	0	0	0	19277.9022800177	0	0	2630.44528536412	11788.3189186495	0	0	0
"3132"	"chr2"	145137381	145137482	0	0	0	0	0	0	0	0	0	3795.95961494826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461.87506705823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3133"	"chr6"	145351219	145351320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6204.17815243527	0	0	6266.20925986877	0	0	0	0	0	0	0	0	0	0	0	0	0
"3134"	"chr2"	145593858	145593959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8250.6872910741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3135"	"chr4"	145709504	145709605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7037.69520804963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3136"	"chr6"	145814161	145814262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10822.3300830938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3137"	"chr5"	145903268	145903369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21983.572775454	0	0	0	0	0	0	0
"3138"	"chr3"	145915913	145916014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3612.40326502611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3139"	"chr5"	145936594	145936695	0	0	0	0	7931.92396703529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7931.92396703529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3140"	"chr1"	145979026	145979127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9497.88834864538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9285.66368627851	0	0	0	0	0	0	0	0	0	0	0	0
"3141"	"chr5"	145982314	145982415	0	0	0	0	6125.64425177163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4253.25792835018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3142"	"chr5"	146209335	146209436	0	0	0	0	0	5635.90693912809	0	0	5153.83781086679	4207.56969367709	0	7770.98718662409	5295.68338638675	6473.11402966359	0	0	0	7323.34178795827	0	0	0	0	13094.3142113277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3143"	"chr6"	146546624	146546725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3144"	"chr5"	146565875	146565976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2184.43132848355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3145"	"chr1"	147156797	147156898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664.30458413281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3146"	"chr5"	147453516	147453617	0	0	0	0	0	0	1124.25321769086	0	0	0	834.3765067254	1384.92840949598	0	0	0	1583.05217358309	2390.16063669155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4565.89050587448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3147"	"chrX"	147602435	147602536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541.102216417029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3148"	"chr6"	147738259	147738360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2921.20775376077	0	0	0	0	0	0	7060.97655856304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3149"	"chr4"	147786292	147786393	0	0	0	0	0	0	0	0	0	1829.37812768368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3150"	"chr2"	147812566	147812667	0	0	0	0	0	0	0	0	0	3018.4739106827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7429.6221087619	0	0	0	0	0	0	0	0	0
"3151"	"chr2"	147904166	147904267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5345.18865582385	0	4994.35110961017	0	0	0	0	0	1831.82330719945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839.01537345408	0	0	0	0	0	0	0	0	0
"3152"	"chr1"	148038642	148038743	7931.92396703529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6499.6453728453	0	0	0	0	0	0	0	7993.13295690591	0	0	0	0	0	0	0	0	0	0	0	10554.8243234147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3153"	"chr4"	148045060	148045161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975.907688083612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4303.64332403115	0	0	0	0	8011.22956008316	0	0	0	0	0	0	0	0	0	0	0	0	0
"3154"	"chrX"	148049563	148049664	0	0	0	0	0	6187.2456614335	0	0	0	0	0	0	0	0	0	8882.68164066954	0	0	0	0	0	7758.91879065784	0	0	0	0	7825.52767892201	0	0	0	0	0	0	9497.72268996876	7014.34125396411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6657.2183365401	0	0	9084.78025227021	0	0	0	0	0	0	0	0	0	0	0
"3155"	"chr6"	148145010	148145111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3156"	"chr7"	148262876	148262977	0	0	0	0	0	0	0	0	0	0	0	7770.98718662409	0	0	0	0	13411.4569058938	0	0	0	0	0	0	0	0	2954.38426038423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3157"	"chr1"	148371650	148371751	2984.28822521821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4266.51566642089	0	0	0	0	0	0	0	0	0
