"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"
"2838"	"chr9"	124869382	124869483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13353.8496276245	0	0	0	0	0	0	0	0	0	0	0
"2839"	"chr4"	124904597	124904698	0	0	0	0	0	0	0	0	0	0	0	0	12016.8148057695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2840"	"chr7"	124919951	124920052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5287.16841681583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2841"	"chr12"	124927929	124928030	0	0	14394.5132599211	0	0	0	0	0	0	0	0	0	0	4842.93949710132	0	0	0	0	0	4335.83684035672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12259.7208256591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2842"	"chr8"	125066774	125066875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2843"	"chr11"	125164776	125164877	0	0	0	0	0	2111.29827701889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2844"	"chr9"	125200874	125200975	0	0	0	0	0	0	0	0	0	0	0	3303.52045221332	0	0	0	0	0	0	0	0	0	0	0	0	9205.94583661634	0	0	0	0	2505.6334167782	0	0	0	0	0	0	0	0	0	0	0	0	213.125005007043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2845"	"chr6"	125245507	125245608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7410.88689894331	0	0	0	0	0
"2846"	"chr9"	125262222	125262323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2847"	"chr8"	125273260	125273361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8903.95791913683	0	0	0	21525.6255057112	12055.9387233676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2848"	"chr8"	125294402	125294503	0	0	0	0	0	10000.8865753639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2849"	"chr9"	125329247	125329348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11432.587662018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2850"	"chr3"	125374688	125374789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5811.12352159458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2851"	"chr9"	125538089	125538273	5306.62985131646	0	0	0	0	0	0	7713.09643332982	0	0	0	8423.28216287305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6850.22944709136	4554.44090190139	0	0	0	0	0	0	0	0	0	0	0	6032.48780415136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11064.2030961476	0	0
"2852"	"chr8"	125563571	125563672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2853"	"chr10"	125836919	125837020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13413.7455334575	0	0	8835.60943236387	12226.6948542427	0	0	8094.70333163109	0	13180.6407811858	9748.10733193072	0	0	0	0	11930.9786584625	0	0	171.663416101262	0	0	0	0	0	0	0	0	0	0	0	0	0
"2854"	"chr8"	125931610	125931779	0	0	0	2457.15405208402	0	0	0	1745.58741168124	0	0	0	0	3714.64485426038	0	0	0	0	0	0	0	0	0	0	0	2015.50293464746	0	0	0	2146.0987715118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232.1205981408	0	0	2936.73718780371	0	0	0	0	0	8143.77979534558	0	0	0	0	0	0	0	0	0	0	0	3795.89459154775	0	0	0	0	0	7445.83851855874	0	0	5609.10773609591	0	0	0	0
"2855"	"chr8"	126159203	126159304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6118.17639237693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2856"	"chr11"	126342099	126342200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217.40839701745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2857"	"chr6"	126449346	126449447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131.67172353085	0	0	6838.67365634703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9103.65759958557	0	0	0	0	0	0	0	0	0	0
"2858"	"chr9"	126501022	126501123	0	5000.44328767633	0	0	0	0	0	0	0	0	9874.17588411624	0	0	0	7577.64309030513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9748.10733193072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2859"	"chr4"	126583663	126583764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20390.723301898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12757.8781694084	0	0	0	0	0	0	0	0	0	0	7410.88689894331	0	0	0	0	0
"2860"	"chr9"	126637084	126637185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11022.5489232576	11784.2381826786	0	0	8673.24508738726
"2861"	"chr9"	126643976	126644077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9276.58343556063	0	0	0	0	0	9346.51983738656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2862"	"chr2"	126777501	126777602	0	0	0	0	0	0	0	0	0	0	0	7885.82301497159	0	0	0	0	0	0	0	0	0	0	0	0	0	5601.16341784004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10387.3944622968	8883.08737904598	0	0	0	0	11338.0464212379	0	0	0	10162.3001440173	12073.4558166633	10681.7369570115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2863"	"chr8"	126918859	126918960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2864"	"chr3"	126961392	126961493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8835.60943236387	0	0	0	0	5826.40197654502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5503.1338358509	0	0	0	0	0
"2865"	"chr2"	127014398	127014499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2866"	"chr7"	127067095	127067196	0	0	0	0	0	0	0	0	0	7685.10307196838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7472.80332309304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.166926528233	0	0	0	0	0	0	0
"2867"	"chr5"	127073057	127073158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2868"	"chr2"	127085292	127085393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15856.8250851852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2869"	"chr2"	127100692	127100793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9802.45114553614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2921.80595777991	0	0	0	0	0	0	0	0	0	0	0	6656.64110892578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2870"	"chr8"	127114574	127114675	0	0	14394.5132599211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13007.5105210838	0	0	0	0	0	0	0	0	0	0	0	15882.8155340955	10917.8217067956	0	0	0	14695.87317642	13598.7498605143	12847.1392833203	0	0	0	21525.6255057112	12055.9387233676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17338.0050262272	0	0	0	0	0	0	0	0	0	0	0	0	0
"2871"	"chr2"	127115958	127116059	0	0	0	0	0	0	12514.7038597114	0	5179.19140639539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17476.2504105814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2872"	"chr8"	127118598	127118699	0	7889.58829834499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2873"	"chr12"	127125982	127126083	0	11223.2171567959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9205.94583661634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13720.8316735138	0	0	0	0	0	0	0	0	35491.0709316524	6838.69487160007	0	0	0	0	0	0	0	0	0
"2874"	"chr2"	127128596	127128697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12894.9591464963	0	0	0	0	0	0	0	0	0	0	8738.12520527995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2875"	"chr2"	127165688	127165789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2876"	"chr12"	127381250	127381351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16115.7139605841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2877"	"chr9"	127384205	127384306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12888.5361654693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13925.9460091701	0	0	0	0	0	0
"2878"	"chr10"	127492989	127493090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.679813512273	0	0	0	0	0	0	0	0	0
"2879"	"chr9"	127589979	127590080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3733.98423515699	3491.24269009026	0	0	0	4833.32338216997	3398.9868846484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2880"	"chr4"	127622855	127622956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8737.81493184177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2881"	"chr3"	127632127	127632305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11235.3047633065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10512.3104313151	0	0	0	0	0	0	0	0	0
"2882"	"chr12"	127677680	127677781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2133.70527723257	0	0	0	9560.53112906761	0	0	0	0	0	0	0	0	0	0	0	3783.40356175706	0	0	0	0	13598.7498605143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2883"	"chr8"	127793065	127793166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280.22316633954	0	12597.8451805867	13413.9952248673	0	1519.04449153913	0	0	9023.6498794558	11090.3035673346	0	0	9608.34320206038	0	3106.01319800759	0	0	0	0	0	0	0	0	0	0	6678.95051624724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17206.9738057913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2884"	"chr2"	127811188	127811289	0	0	0	11223.2171567959	0	0	11523.440187656	0	0	0	0	0	0	0	11596.0901836426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9240.73975535222	0	0	0	10195.361650949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2885"	"chr8"	127876184	127876285	0	0	0	0	0	0	0	0	0	0	0	19821.1227133445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2886"	"chr2"	127884877	127884978	0	0	0	0	0	0	0	0	0	0	0	0	2348.11323790625	0	0	0	0	3590.9924812357	0	0	0	0	0	0	0	0	0	0	0	18745.850007026	0	3302.36758629377	0	0	0	0	0	0	2671.18737573719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2887"	"chr2"	127909082	127909183	0	0	0	0	0	0	0	0	0	0	0	0	0	1210.73487427686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7333.52152173336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.396723105669	0	0	0	1242.48020057678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091.34147755027	0	0	0	0
"2888"	"chr12"	127926118	127926219	0	0	0	5667.16905937773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2889"	"chr5"	127960370	127960471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2890"	"chr8"	127994940	127995041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10775.2116500352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2891"	"chr5"	128037086	128037187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943.918611707311	0	0	0	0	0	0	0	0	0	0	0	7873.31533577075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17338.0050262272	0	0	0	0	0	0	0	0	0	0	0	0	0
"2892"	"chr4"	128069073	128069174	0	0	0	0	0	0	9540.91284354529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21525.6255057112	0	0	0	0	0	0	0	0	0	0	0	0	0	12259.7208256591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5130.12636426675	0	0	0	0	0	0	0
"2893"	"chr10"	128126462	128126563	3333.62885845088	0	0	0	0	0	0	0	0	0	0	0	0	7869.77668280493	0	0	0	0	0	0	0	0	5923.94857039702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10131.5705941985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2894"	"chr10"	128150287	128150388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8050.61816440792	0	0	0
"2895"	"chr4"	128191411	128191512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8835.60943236387	0	10470.6668646642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836.58256553552	0
"2896"	"chr4"	128228918	128229019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2897"	"chr8"	128242253	128242354	0	0	0	0	0	0	0	0	0	0	0	10763.0827636735	0	0	0	8623.53294604792	0	0	0	0	0	13947.5903314187	0	0	0	0	18630.9532689548	0	0	0	0	0	0	0	0	4786.84573086176	0	0	0	0	6169.57262990435	0	0	0	0	0	0	0	0	0	0	0	1694.78938573492	0	0	0	1699.36724315896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2898"	"chr5"	128264769	128264870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2899"	"chr9"	128340451	128340552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11740.052744785	0	0	0	0	11165.1475536758	7674.90436814668	0	0	0	10330.7623319432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14930.5498732657	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2900"	"chr9"	128341541	128341642	0	0	0	0	0	0	12514.7038597114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2901"	"chr9"	128370812	128370913	0	0	0	0	0	0	0	0	0	0	0	0	13950.5551193393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2963.35304191104	0	0	0	0	13857.0345168501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2902"	"chr4"	128380025	128380126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9240.73975535222	21525.6255057112	12055.9387233676	0	0	0	0	13413.7455334575	10131.5705941985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2903"	"chr7"	128435459	128435560	0	0	0	444.483847793451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2904"	"chr12"	128449497	128449598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8623.53294604792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13720.8316735138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2905"	"chr12"	128644774	128644875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2906"	"chr3"	128726020	128726121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11314.3501040482	12888.5361654693	0	0	0	0	0	0	0	0	9414.12993737759	0	0	5851.1723468529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2484.96040115355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11310.0742760646	0	9626.34894314305
